"Gene_ID	Control001	Control003	Control004	Control005	Control006	Control007	Control008	Convalescent001	Convalescent002	Convalescent003	Convalescent004	Convalescent005	LongCOVID001	LongCOVID002	LongCOVID003	LongCOVID004	LongCOVID005	LongCOVID006	LongCOVID007	LongCOVID008	LongCOVID009	LongCOVID010	LongCOVID011"
"Group	Control	Control	Control	Control	Control	Control	Control	Convalescent	Convalescent	Convalescent	Convalescent	Convalescent	LongCovid	LongCovid_BrainFog	LongCovid	LongCovid	LongCovid	LongCovid	LongCovid	LongCovid_BrainFog	LongCovid_BrainFog	LongCovid_BrainFog	LongCovid_BrainFog"
"ENSG00000109854	6.72235	6.54675	6.56483	6.81595	6.66536	5.99798	6.13506	6.82775	7.01641	6.80867	6.98581	6.85685	6.77524	6.39379	6.57223	6.82025	6.6388	6.78266	6.82304	6.81757	6.54605	6.77168	6.14277"
"ENSG00000109861	8.5085	8.32542	8.06404	8.5085	8.58778	7.73882	7.87668	8.58256	8.0514	8.54863	8.55328	8.34809	8.38256	8.65198	8.43328	8.67534	8.46347	8.64469	8.29896	8.18203	7.96793	8.27557	8.0935"
"ENSG00000109881	2.92986	1.87654	2.48625	3.14968	2.56579	2.16528	2.71188	2.74019	2.63045	3.06734	2.79453	2.61743	2.19622	2.69749	3.04144	3.36661	2.93269	2.59291	2.95027	3.15044	2.03712	3.07366	0"
"ENSG00000109906	6.80141	7.67561	7.14393	6.87093	6.64532	7.20243	6.89476	7.47955	7.11586	6.46299	6.60727	6.69421	7.70342	7.4674	6.86812	7.02952	6.37529	6.6465	6.74293	7.21768	6.90436	7.72655	8.44963"
"ENSG00000109911	4.7678	4.67576	4.89759	5.0063	4.89033	5.13207	4.91218	5.27399	5.25501	5.12699	4.99038	4.98667	5.0281	4.92788	5.1143	5.10545	5.15935	5.21474	4.67258	4.67825	5.28377	4.75474	4.80066"
"ENSG00000109917	6.87436	6.78496	6.87355	6.96782	6.98559	7.56478	7.41977	6.76857	6.6559	6.79274	7.08259	6.92354	6.74627	7.17093	6.9551	6.83954	6.78681	6.88048	6.99026	7.01204	7.15473	6.95549	7.04163"
"ENSG00000109919	6.92007	6.99888	6.81497	7.05995	6.93634	6.74657	6.79159	7.06696	7.0383	6.92504	7.23133	7.04392	6.95549	6.68201	6.99991	7.13038	7.02572	7.11026	6.9897	6.91156	6.84929	6.7571	6.37305"
"ENSG00000109920	6.76367	6.57005	6.79311	6.6333	6.62868	6.80365	6.76493	6.77051	6.76624	6.68786	6.33516	6.66765	6.55982	6.8882	6.65539	6.54302	6.41979	6.69189	6.4826	6.73098	6.71126	6.85466	6.94414"
"ENSG00000109927	1.60604	1.62961	1.49743	1.38679	1.52435	2.04708	1.12089	0.732618	0	1.07212	1.82702	0	1.60483	0.693147	1.90913	0	1.71632	1.74375	2.09399	2.26365	0	1.40392	1.17895"
"ENSG00000109929	5.3974	4.61711	4.69167	5.0287	4.99586	7.65077	8.09589	4.8871	5.16453	5.01069	4.89719	4.87249	4.73329	5.76739	4.86553	4.67862	4.82972	4.96113	4.62192	4.91211	7.13211	4.5624	7.25503"
"ENSG00000109943	5.88303	5.34593	5.68001	5.76206	5.89892	5.97547	5.896	5.31423	5.56152	5.75878	5.9092	5.83947	5.17414	5.89312	6.00125	4.97256	5.26268	6.52252	4.86083	4.79362	4.98755	5.22388	5.24078"
"ENSG00000109944	4.67576	4.355	4.18367	3.97355	4.13976	4.18408	4.06221	3.83436	3.48212	3.79725	4.86262	4.20821	3.7224	4.02062	4.29532	4.23483	3.69982	4.08821	4.12642	4.2245	3.61706	4.34728	3.86888"
"ENSG00000109956	1.7576	0	0.693147	1.06887	0.693147	0.742431	0	1.33262	0.780334	2.31616	1.82985	1.42042	2.37878	3.2338	2.77281	1.90284	1.96845	0	1.2865	1.65273	0	1.71632	1.74689"
"ENSG00000109971	9.86034	9.17522	9.90276	9.9154	10.203	10.1882	9.7668	10.1573	9.41376	10.2229	9.97411	9.97411	9.57757	9.9605	10.0043	9.66786	10.1712	10.3843	9.64949	9.72593	8.86466	9.63988	8.66657"
"ENSG00000110002	5.95219	5.71023	5.85093	6.1637	6.15154	5.31385	5.01631	6.19027	5.73248	5.73633	6.54741	5.97761	5.9413	5.52745	5.93351	5.50337	6.19191	5.81806	5.99896	6.26665	5.26191	5.70228	5.21809"
"ENSG00000110011	6.03069	6.68815	6.47393	6.46375	6.42434	6.21165	6.18387	6.24117	6.52374	6.30103	6.18878	6.37685	6.52334	6.12065	6.34668	6.50774	6.33643	6.19921	6.62607	6.33858	6.38057	6.32801	6.34619"
"ENSG00000110013	4.72427	4.67735	5.09518	5.18036	5.32206	4.77366	4.90218	5.35605	5.7572	4.84963	5.73869	5.04438	5.42184	4.62794	5.30785	4.48092	5.379	4.83427	5.38325	4.85785	5.02003	4.58622	4.91643"
"ENSG00000110025	5.68331	5.93153	5.83545	5.9094	5.85412	5.65351	5.35124	5.65679	5.2822	5.68543	5.8922	5.87473	5.82808	5.77937	5.81086	5.93225	5.72189	5.80068	5.74051	5.60859	5.92263	5.99818	5.49833"
"ENSG00000110031	8.11299	7.61639	8.05452	7.96727	7.89248	7.63284	7.67198	8.03932	7.65914	8.09159	8.09935	7.94766	7.89716	7.70342	8.1753	7.78296	8.08168	8.13845	7.92164	7.837	7.25286	7.72347	6.6357"
"ENSG00000110042	3.84789	4.7678	4.07784	3.89032	4.33723	4.11408	3.31204	4.49179	4.67862	3.71506	4.33407	4.12873	4.23628	3.77348	4.34906	4.03638	3.8828	4.23483	4.45087	3.6383	4.05376	4.27928	3.9232"
"ENSG00000110046	5.15858	5.96634	5.44584	5.11762	5.01631	5.69568	5.79055	4.62108	5.00505	4.95968	4.79556	4.5592	5.5312	6.20892	5.12592	5.59413	5.09832	4.87844	5.0287	5.51859	5.82786	5.72189	6.55431"
"ENSG00000110047	7.85345	7.86882	8.04469	7.76912	7.86385	8.73392	8.57163	7.81212	7.7882	8.23005	7.84092	7.91781	7.79438	8.39204	8.11538	7.82711	8.05034	8.07742	7.9406	7.99329	7.98859	7.92164	8.18672"
"ENSG00000110048	6.44532	6.32778	6.51699	6.58059	6.65781	6.98458	6.70027	6.66536	5.96972	6.35485	6.35318	6.26075	6.46677	6.76493	6.64353	6.37764	6.6333	6.89116	6.23569	6.4617	6.50247	6.549	6.71434"
"ENSG00000110057	8.63608	8.86215	8.26932	8.67534	8.96747	7.90312	8.10382	8.60275	8.54009	8.31643	8.20622	8.40992	8.75291	8.24054	8.53505	8.84335	8.47361	8.3755	8.47361	8.24168	8.37244	8.27279	8.35454"
"ENSG00000110060	4.65484	4.55469	4.7475	5.24618	5.03508	5.22309	5.05633	5.03037	5.23395	5.05258	5.17363	4.98304	4.82952	4.31921	4.87745	4.78283	5.06384	5.2673	4.97235	4.76703	4.91122	4.5709	4.80864"
"ENSG00000110063	6.55805	6.61968	6.54432	6.53932	6.53763	6.20101	6.12932	6.4429	6.49902	6.32349	6.65963	6.58462	6.53539	6.39822	6.56553	6.77322	6.80067	6.52849	6.808	6.64028	6.41979	6.49169	5.93462"
"ENSG00000110066	6.61676	6.32747	6.37305	6.44443	6.37685	6.63901	6.45783	6.4392	6.28034	6.33308	6.32349	6.28759	6.29731	6.51408	6.38813	6.28909	6.27234	6.41201	6.25416	6.33062	6.26353	6.40405	6.38448"
"ENSG00000110074	6.51916	6.48671	6.88417	6.59781	6.64047	5.98373	5.97026	6.4907	6.26551	6.42401	6.3399	6.5073	6.69643	5.97909	6.62025	6.72386	6.59384	6.53818	6.54741	6.82246	6.04317	6.38085	5.8609"
"ENSG00000110075	5.98429	5.91775	6.0429	5.75416	6.07543	6.09976	6.10164	5.85277	5.55702	5.99653	5.59282	5.7775	5.76871	6.25736	5.96629	5.957	5.93153	5.83885	5.73451	6.02781	5.76003	5.99653	6.2719"
"ENSG00000110076	2.30994	2.01701	0.693147	1.05767	1.71654	0	0	2.20953	0	0.308303	1.19914	0	0.821208	1.97597	1.19914	2.96907	1.99009	2.08651	1.70473	1.45723	0.693147	1.9512	1.73827"
"ENSG00000110077	8.58373	8.72628	8.40992	9.14565	8.8798	7.89899	7.93315	9.07182	8.63019	8.66188	8.97564	9.09503	8.9423	8.00084	8.32391	9.11438	8.59612	8.73676	8.63802	8.01638	8.51037	8.37374	7.70855"
"ENSG00000110079	5.11272	4.83161	4.55134	5.49833	5.80277	4.40804	5.22444	5.32883	6.40906	4.68754	5.88459	5.32447	5.83393	5.124	5.18669	6.39692	5.7659	5.24496	5.66796	5.87511	5.72434	5.00181	4.87824"
"ENSG00000110080	5.77291	5.89481	5.31903	5.76003	5.29658	5.27162	4.87015	5.74285	5.38573	5.50599	5.98946	5.58305	5.95343	5.95985	5.77359	5.70201	5.12466	5.57541	5.89673	5.6779	5.81851	5.61215	6.08716"
"ENSG00000110090	5.19268	5.06166	4.33171	5.10552	4.85485	4.8492	5.124	4.65746	5.2327	5.13878	4.84656	4.90062	5.06801	5.09343	5.32591	4.94618	4.6634	4.35678	5.02838	4.55281	4.99474	4.78126	5.55148"
"ENSG00000110092	2.8123	1.46555	2.67008	2.80749	2.49033	3.59735	3.39566	2.98175	3.38945	2.92077	2.74324	2.87366	2.81531	3.12877	2.6557	2.38878	2.01167	2.81189	3.24362	3.1611	3.17332	2.00111	2.40213"
"ENSG00000110104	6.28603	6.51672	6.29136	6.16186	6.14993	6.36507	6.53601	5.82244	5.90001	5.50263	5.74707	6.03126	6.17588	5.92614	6.02288	6.01164	5.88912	5.71893	5.92931	6.05957	5.92931	6.24691	5.627"
"ENSG00000110107	4.64979	4.92353	4.98755	4.69306	4.62736	4.56776	4.1009	4.67461	4.08736	4.44749	4.7539	4.546	4.70396	4.16872	4.70396	5.08225	4.64596	4.50052	4.46537	4.48807	4.57813	5.0995	4.64466"
"ENSG00000110108	8.36714	8.31225	8.28774	8.1753	8.25964	7.94134	7.83189	8.15468	8.05941	8.40655	8.22688	8.23493	8.25747	8.28556	8.27939	8.26643	8.15589	8.2618	8.25468	8.35636	8.06824	8.381	7.89899"
"ENSG00000110148	0	0	0	1.3888	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42101	0	0	0	0	0"
"ENSG00000110169	0.716264	1.02445	0.693147	0	0	1.63621	0	1.56616	1.3682	1.91854	0	1.43398	0	1.66451	1.43813	0	1.31324	1.75959	0	0.840685	2.20074	0	0.896572"
"ENSG00000110171	4.68133	5.15858	5.21535	4.90077	5.09698	5.06835	4.8291	5.33526	4.35803	4.96586	4.77771	4.83712	5.46896	5.02418	5.21714	5.14879	4.81278	5.45611	4.79604	4.93996	4.83628	4.99964	5.12515"
"ENSG00000110172	5.90794	5.18649	5.76435	6.0294	6.00554	6.2818	6.16006	6.06757	5.90978	6.31173	5.7496	5.9429	5.45703	5.8566	5.94515	5.50431	6.29704	6.27061	5.71218	5.68331	5.38325	5.2494	6.05101"
"ENSG00000110195	0	0	0	0	0	0.742022	0	0.729355	0	0	1.39921	0	0	0	0	0	0.701199	0	0	0	0	0	0"
"ENSG00000110200	6.81129	6.92154	6.76164	6.73662	6.48854	6.73844	6.68178	6.52136	6.98709	6.69367	6.6986	6.84342	6.78122	6.53324	6.3556	6.80771	6.56553	6.39231	6.9244	6.66781	7.22482	6.59009	6.77894"
"ENSG00000110203	5.31103	5.91245	5.2822	5.61711	5.48799	5.32851	5.17905	5.67886	5.70201	5.66471	5.89726	4.79442	5.99745	5.32396	7.88997	5.91748	5.34014	5.78959	5.69979	4.99038	5.9224	4.17434	4.54544"
"ENSG00000110218	4.87824	5.47347	4.88453	5.78424	5.54154	6.01072	6.26929	5.4714	5.46896	5.64889	5.7157	5.48785	5.23353	5.11762	5.52138	5.51214	5.56344	5.12317	5.31165	5.53012	5.90178	5.67886	5.11167"
"ENSG00000110237	0.708238	2.242	1.18499	2.13679	0	0.741635	2.26643	1.03755	1.75654	0.632874	2.20316	2.05493	1.00605	1.39118	1.42835	1.26705	1.24387	3.0699	1.28725	2.93133	2.72064	0	1.74877"
"ENSG00000110243	0	0	0	0	0	0	0	0	0	0	0	0	0	0.756988	0	0	0	0	0	0	0	0	0"
"ENSG00000110244	0	0	0	0	0	0	0.694011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0"
"ENSG00000110274	5.24921	5.54306	5.35594	5.02418	5.22444	5.49033	5.2527	5.33486	5.35741	5.25537	5.26872	5.16642	5.26325	5.58305	5.2998	5.42556	5.42976	5.28969	5.33161	5.53416	5.43937	5.45872	5.19713"
"ENSG00000110315	6.23857	6.28836	6.12221	6.54411	6.17261	5.93739	6.17728	6.59501	6.57833	6.1711	6.68815	6.50831	6.41008	6.11523	5.95901	6.61911	6.27327	6.35382	6.56526	6.07971	6.48929	6.22457	6.5589"
"ENSG00000110318	3.33819	2.7081	2.91206	3.58287	2.28627	3.08357	3.13113	3.32271	2.81681	3.20516	3.21965	2.46351	2.18154	3.39879	2.7199	2.16339	1.72926	2.76618	3.02575	2.98065	1.89216	3.20279	3.07366"
"ENSG00000110321	9.16286	9.03422	8.96747	9.245	9.1098	9.36858	9.35599	9.29627	8.91024	9.23663	9.0755	9.0408	9.04428	9.16286	9.28379	9.0205	9.06382	9.33715	8.80733	8.85959	8.64469	9.37837	9.16286"
"ENSG00000110324	9.59027	9.31127	9.245	9.52557	9.60971	8.95717	8.92435	9.46969	8.74518	9.69271	9.33715	9.38302	9.40349	9.47754	9.72593	9.45207	9.5824	9.63988	9.24145	9.5824	9.43238	9.69271	9.56119"
"ENSG00000110328	1.74245	0	1.92735	0	2.00446	1.44582	0	1.62768	0	1.21139	2.00624	1.12641	0	0.672216	2.03895	1.12383	0	1.89148	0	0	0	0	0"
"ENSG00000110330	6.63636	6.28733	6.33729	6.71669	6.40602	7.30349	7.45327	6.49528	6.372	6.53974	6.42104	6.4022	6.49902	6.53792	6.50247	6.32703	6.38929	6.54501	6.42924	6.24217	6.91933	6.32539	7.23133"
"ENSG00000110344	6.13636	6.24636	6.13137	6.49643	6.34535	6.18851	6.24354	6.49861	5.93666	6.20139	6.05615	6.14607	6.29261	6.18746	6.39987	6.33615	6.07784	6.44931	5.79609	6.10303	5.99093	6.19844	6.61125"
"ENSG00000110367	6.0996	6.08451	6.31594	5.89938	6.01805	6.36879	6.549	5.94612	6.07422	6.25099	5.90978	5.8531	5.90479	6.39262	6.04971	5.99763	5.93696	5.91499	5.6334	6.35933	6.53324	6.56711	6.92225"
"ENSG00000110375	1.38058	0.736391	0.660894	1.05684	0.693147	0.735367	0.693147	0	1.54096	1.71869	0.699007	1.12719	0.437935	0.674082	1.96649	0	0	0.734332	0.473343	0.639327	1.45482	0	1.76763"
"ENSG00000110395	5.39367	5.84245	5.29106	5.33064	5.29885	5.46973	5.06215	5.2958	5.44543	5.03508	5.27935	5.25617	5.31303	5.25463	5.31701	5.379	4.95765	5.10067	5.28013	5.29885	5.42408	5.28856	5.21314"
"ENSG00000110400	3.11886	3.66848	2.82059	3.23497	3.26308	3.99532	4.22001	2.91709	2.96168	3.12801	3.36287	2.81594	3.58123	2.68694	2.15971	2.86481	2.86481	3.01566	2.84552	3.10481	3.28363	2.87789	3.76833"
"ENSG00000110422	6.28424	6.13385	5.9092	6.20342	5.97124	6.10378	6.44859	6.13034	6.15773	6.08982	5.82808	5.99926	6.0618	6.19754	6.1259	5.86386	5.79984	6.19641	5.54332	5.5339	5.58544	5.94546	6.22918"
"ENSG00000110429	6.09415	5.7292	5.7879	5.93462	5.85926	6.1463	6.29662	6.09476	5.79055	6.33062	5.76096	5.75292	5.7209	6.24445	5.93122	5.94985	6.29572	6.24932	5.61038	5.974	6.34701	5.96681	6.70518"
"ENSG00000110435	5.52185	5.379	5.41062	5.70782	5.50369	5.37058	5.24618	5.51104	5.21474	5.46365	5.32037	5.55544	5.66956	5.59097	5.39313	5.53826	5.5172	5.51402	5.10552	5.70782	5.44633	5.66112	5.53291"
"ENSG00000110436	0	1.46096	0	1.38615	0	0	2.08096	1.52598	1.26836	0	0	0	1.01179	2.46927	0.693147	0	0.826965	0	0	0	0	0	0"
"ENSG00000110442	7.40271	7.70342	7.366	7.62433	7.46608	7.19647	6.97056	7.52843	7.54404	7.36795	7.63609	7.71814	7.53301	7.35028	7.388	7.63411	7.34016	7.41776	7.64658	7.44898	7.76912	7.51628	7.4216"
"ENSG00000110446	5.99818	6.56592	5.8637	6.10602	5.86413	6.41591	6.57984	5.69309	5.76871	5.58913	5.55396	5.72045	6.26154	5.96972	5.76347	6.11246	5.76347	5.59798	5.90732	5.77147	6.15351	5.53291	5.87547"
"ENSG00000110448	8.01638	7.66308	8.42387	7.32494	7.81666	7.98563	8.32884	7.33855	7.38254	8.23146	7.35116	7.85479	7.58275	8.0514	8.0828	7.69394	8.04112	7.77493	7.61639	8.34809	8.36956	8.17761	8.50355"
"ENSG00000110455	6.85191	6.12418	6.14993	5.85423	5.74488	5.99926	5.77264	7.00232	5.61872	5.50876	5.29338	6.75917	6.39454	5.85442	6.21351	6.11587	6.1681	6.17588	6.75375	5.79721	5.29338	6.1091	5.80473"
"ENSG00000110484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.471504	0	0	0	0"
"ENSG00000110492	2.40545	2.8542	2.14679	2.80509	2.80801	3.33249	3.22194	1.89691	2.40171	1.06262	2.20815	2.68089	2.1666	1.96617	2.4696	1.30981	2.50581	1.89305	3.12801	3.23149	3.2372	2.73705	1.77464"
"ENSG00000110497	5.22653	5.25579	5.55125	5.21351	5.53978	5.51953	5.24737	5.41336	5.02796	5.48937	4.8915	5.44633	5.46417	5.73388	5.64609	4.93663	5.6622	5.54193	5.2648	5.46685	5.54045	5.47545	5.72164"
"ENSG00000110514	6.91811	6.82965	7.15473	6.84929	7.10615	6.87876	6.85606	7.00425	6.57903	6.97522	6.98709	6.8216	7.05794	7.11065	7.17899	6.99449	7.02925	7.13643	7.05995	7.02195	6.85218	7.21082	7.58275"
"ENSG00000110536	6.71597	6.97287	6.75438	6.5773	6.44443	6.50362	6.64047	6.45483	6.81711	6.76809	6.90767	6.77447	6.7038	6.53368	6.57081	6.7186	6.415	6.62089	6.81366	6.88048	7.03874	6.78843	6.79089"
"ENSG00000110583	5.96054	6.11129	6.04789	5.88459	6.10769	5.46896	5.00762	6.08896	5.81617	5.99896	6.16029	5.95671	5.96998	6.02648	6.24636	6.02072	5.99745	6.48411	6.11003	6.12534	5.73356	6.30296	5.58854"
"ENSG00000110619	7.1058	6.92007	7.0548	7.04542	7.12092	6.57658	6.45325	7.24576	6.86207	6.88535	7.09586	7.13583	7.06696	6.91858	7.24716	7.03169	7.13382	7.33604	6.92848	7.04193	6.96294	7.03791	6.84692"
"ENSG00000110628	6.26551	6.55955	6.21521	6.51815	6.48747	6.14993	6.42401	6.06635	6.45353	5.93462	5.68267	6.36228	6.69726	6.20803	5.96302	6.62539	5.89836	6.4296	6.08498	6.20387	6.33699	6.26551	5.82583"
"ENSG00000110651	7.04868	7.31188	7.32027	6.79415	7.00425	7.41172	7.33855	7.08513	7.42397	7.37861	7.53566	7.08298	7.07864	7.35654	7.366	7.23215	7.89716	7.00299	7.44713	7.17937	7.37915	7.44146	7.34666"
"ENSG00000110660	4.70808	5.33555	4.68602	4.72541	4.6884	5.23623	5.18807	5.1165	5.06098	4.89793	4.95765	5.24467	4.18155	5.17169	4.87335	5.31744	5.11449	4.71709	4.22594	5.50193	5.20392	5.68983	4.99785"
"ENSG00000110665	6.96313	7.28422	7.11163	7.15066	7.05116	6.3546	5.97886	7.38254	7.17988	7.21521	7.2654	7.22	7.00033	7.46208	7.11911	7.01496	7.07968	7.33502	7.18261	6.79274	6.63901	6.92225	6.54938"
"ENSG00000110680	0	0	0	0	0	1.63559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0"
"ENSG00000110693	0	1.08342	0.647503	0	0	0	0.693147	0	0.751839	0	0	1.13502	0.42715	0.812667	0	0	1.47317	0	0	0	0.693147	0	1.15496"
"ENSG00000110696	7.72347	7.3896	7.57006	7.65948	7.53434	7.51246	7.48411	7.53944	7.93579	7.74556	7.79728	7.67009	7.42922	7.54404	7.46043	7.53373	7.5798	7.56392	7.67926	7.75192	7.69296	7.52949	7.80809"
"ENSG00000110697	7.45396	7.71729	7.50465	7.52667	7.44799	7.13474	6.74234	7.40658	7.20672	7.44562	7.2541	7.48851	7.62674	7.37565	7.6823	7.69143	7.58119	7.53993	7.30679	7.12188	7.22786	7.56683	7.22"
"ENSG00000110700	7.54808	7.48411	7.78235	7.54507	7.24862	7.91609	8.02229	7.25254	8.21366	7.65275	7.51139	7.74976	7.48799	7.6768	7.2481	7.54085	7.38075	7.29805	7.48682	7.76641	8.02744	7.63479	7.87596"
"ENSG00000110711	8.06189	7.87177	8.32884	7.837	7.93192	7.78235	7.72005	7.87019	8.07418	8.11095	8.0766	8.10955	7.92164	7.89627	8.07908	8.09693	8.15376	8.03679	8.23493	8.14809	8.25321	7.91034	7.95105"
"ENSG00000110713	6.38576	6.37932	6.6019	6.37764	6.64264	7.26664	7.3948	6.60037	6.03805	6.44532	6.29611	6.31293	6.32462	6.59311	6.56433	6.20139	6.4504	6.5749	6.15386	6.56297	6.60363	6.59847	7.24261"
"ENSG00000110717	7.31861	7.45982	7.50395	7.30892	7.25665	7.12129	7.19488	7.11554	7.44846	7.38183	7.36757	7.42878	7.38744	7.26453	7.21768	7.35236	7.36831	7.28009	7.39648	7.49044	7.54142	7.28885	7.4256"
"ENSG00000110719	9.46369	9.68357	9.22193	9.60971	9.66786	8.92093	8.94772	9.532	9.13128	9.30157	9.12255	9.34894	9.71227	9.22706	9.56119	9.61671	9.63988	9.7042	9.26584	9.40943	9.20539	9.36858	9.71227"
"ENSG00000110721	5.64447	5.95294	5.67276	5.94347	5.71086	7.28929	7.26856	5.6481	5.40673	4.91079	5.42976	5.63249	5.61784	5.84075	5.44864	5.7028	5.24654	5.38145	5.36797	5.61111	6.28733	5.59726	6.76809"
"ENSG00000110723	2.38046	2.60205	2.47259	1.74548	2.36571	1.11962	1.41669	2.49274	2.57783	2.58844	2.01022	1.62714	2.02943	1.13542	2.4687	0.693147	2.8897	2.34334	0	2.61509	2.2984	2.57628	2.60592"
"ENSG00000110756	5.66303	5.40221	5.54045	5.78192	5.61404	5.87367	5.80299	5.99218	5.42368	5.61956	5.50229	5.64256	5.3634	5.38614	5.91151	5.61369	5.52725	5.97784	5.40942	5.40919	4.82857	5.48512	5.00672"
"ENSG00000110768	6.39358	5.99392	6.31041	6.5564	6.21944	6.1097	6.14491	6.34668	6.20387	6.21621	6.36919	6.31041	6.17215	6.07027	6.18686	6.08716	6.35736	6.37616	6.17364	6.24599	5.73696	6.0584	5.44116"
"ENSG00000110777	4.42089	4.75983	4.82154	4.78313	5.22332	4.24567	4.35317	5.5436	5.5611	4.32365	5.29822	4.89235	4.74434	4.83807	4.96823	5.1459	5.21918	4.68447	5.58781	4.77805	3.88973	5.56416	3.66025"
"ENSG00000110786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.469725	0	0	0	0"
"ENSG00000110799	3.12095	2.12619	4.12501	4.13155	3.47089	1.63819	2.93059	4.56795	5.07514	4.21926	5.04345	2.67375	4.53028	2.89792	4.56001	2.60479	4.37325	2.88846	5.70631	4.54544	3.49499	3.06785	3.66909"
"ENSG00000110801	7.61251	7.69083	7.59952	7.45396	7.38323	7.79196	7.77904	7.40483	7.61433	7.45789	7.7888	7.65914	7.60911	7.5956	7.4992	7.60786	7.53001	7.3837	7.71814	7.75868	7.64899	7.73207	7.25453"
"ENSG00000110811	4.27468	3.94072	3.73431	3.76002	3.97572	3.77901	3.43423	3.0636	2.10943	4.63	3.40677	3.94664	3.51342	3.74036	2.86161	3.15198	4.01706	3.48106	3.212	3.88097	3.94787	3.51116	3.26282"
"ENSG00000110841	1.92028	2.84946	2.22355	2.56761	3.14049	2.87593	2.8542	1.93416	3.64093	2.20976	2.98428	2.68757	2.76861	2.82099	3.16421	2.9309	1.99452	2.26643	3.02986	3.21904	2.0379	3.20322	2.70892"
"ENSG00000110844	4.55174	4.33627	5.14418	4.07864	4.47391	3.39698	3.58483	3.99152	4.30433	4.28649	3.91075	3.915	4.33627	4.23675	4.34043	4.13037	4.23675	4.52636	3.90004	4.61382	3.90697	4.29914	3.65519"
"ENSG00000110848	8.12895	8.09589	8.29414	6.80515	7.12379	8.95397	9.33715	6.32747	8.48427	7.32122	7.97652	8.11538	7.86456	10.1304	7.40483	7.81079	6.67894	6.47728	8.16731	9.29627	9.10378	9.01322	8.26932"
"ENSG00000110851	6.65846	6.73329	6.71946	6.70462	6.82848	7.02888	6.96084	6.5639	6.60018	6.51136	6.73098	6.63824	6.58702	6.96084	6.76337	6.4826	6.57774	6.75321	6.75789	6.79383	6.53706	7.15943	6.76493"
"ENSG00000110852	6.29572	6.14968	5.89682	6.15311	5.84575	6.2848	6.59674	6.12932	6.70002	6.7025	6.6019	6.36759	6.27526	6.51332	6.0493	6.38813	5.99993	6.36414	6.31896	6.49902	6.37414	6.58883	6.91201"
"ENSG00000110871	6.12659	6.17769	6.38929	6.41401	6.36759	5.33278	5.29822	6.46926	6.12108	6.13951	6.29555	6.43651	6.23702	5.71086	6.22115	6.23752	6.42275	6.48142	6.41722	6.22064	5.34918	6.11523	4.9136"
"ENSG00000110876	10.2229	9.80026	10.1882	9.90276	10.0448	9.22706	9.27904	10.0309	9.38684	10.203	9.85089	9.9605	10.0555	9.68357	10.1573	9.9362	10.1398	10.2229	9.6598	9.9362	9.60971	9.86034	9.54637"
"ENSG00000110880	7.62286	7.74321	7.19069	8.07168	7.94134	7.80809	7.86611	8.15376	7.52526	7.65738	7.9619	7.77904	7.89142	7.50891	7.63155	7.82247	7.65077	7.79602	7.53046	7.23736	7.51773	7.46655	7.92164"
"ENSG00000110881	2.39062	2.85102	3.02198	0.632874	2.14635	1.44513	1.8476	1.5594	1.63326	1.0299	1.27623	2.68671	2.72341	0.82255	1.9648	1.13053	0.693147	1.40198	1.50654	0.496305	1.63455	2.10994	0"
"ENSG00000110887	0	0	0	1.59646	0	0	0	0	0	0	0	0.693147	0	0	0	0	0	0	0	0	0	0	0"
"ENSG00000110888	5.52873	5.63688	5.84947	5.49178	5.55195	5.0359	5.31961	5.36418	5.59246	5.51783	5.31744	5.29075	5.36554	5.8256	5.58977	5.43235	5.43714	5.73041	5.5422	5.91733	5.35891	6.02272	5.538"
"ENSG00000110906	6.51579	6.06952	6.57005	6.4995	6.54875	6.91363	6.87517	6.95635	5.90689	6.42063	6.2787	6.33526	6.10443	6.27749	6.48285	6.67543	6.24407	6.63188	6.42063	6.25157	7.03952	6.25598	7.08298"
"ENSG00000110911	6.11222	6.29731	6.16293	6.33643	6.37753	6.0289	5.74383	6.13518	5.85277	5.95969	5.99745	6.11056	6.06307	5.95969	6.33615	6.00334	6.05796	6.17789	5.98287	6.14561	5.95662	5.99745	6.0395"
"ENSG00000110917	6.63502	6.78446	6.61196	6.62461	6.8228	6.66916	6.70944	6.72806	6.64891	6.77982	6.81129	6.73993	6.71325	6.60727	6.67408	6.78883	6.99678	6.57694	7.02164	6.64841	6.80771	6.41569	6.5"
"ENSG00000110921	4.2459	4.46182	4.42965	3.67688	3.97406	4.90647	5.07148	3.55288	3.85215	3.8326	3.99181	3.87289	4.20267	4.04614	3.92894	4.04966	4.17144	3.64944	3.92089	3.94949	3.67368	4.12519	3.1919"
"ENSG00000110925	4.62541	4.61746	4.78843	5.18442	4.99899	5.84285	5.89816	4.94268	4.24578	5.11294	4.69534	4.83846	4.63723	4.93835	4.99684	4.89837	4.84178	5.11449	4.85428	4.95399	4.42089	4.6012	4.83676"
